id,book_key,book_hebrew,book_spanish,chapter,verse,word_position,word,num_letters,gematria_standard,gematria_gadol,gematria_ordinal,gematria_reduced,gematria_digital_root,gematria_atbash,is_prime,divisible_by_7,divisible_by_26,mod_7
32900,vayikra,ויקרא,Levítico,4,32,4,לחטאת,5,448,448,52,25,7,531,False,True,False,0
32901,vayikra,ויקרא,Levítico,4,32,5,נקבה,4,157,157,40,13,4,403,True,False,False,3
32902,vayikra,ויקרא,Levítico,4,32,6,תמימה,5,495,495,63,18,9,151,False,False,False,5
32903,vayikra,ויקרא,Levítico,4,32,7,יביאנה,6,78,78,42,15,6,879,False,False,True,1
32904,vayikra,ויקרא,Levítico,4,33,1,וסמך,4,126,606,45,18,9,128,False,True,False,0
32905,vayikra,ויקרא,Levítico,4,33,2,אתידו,5,421,421,43,16,7,621,True,False,False,1
32906,vayikra,ויקרא,Levítico,4,33,3,על,2,100,100,28,10,1,27,False,False,False,2
32907,vayikra,ויקרא,Levítico,4,33,4,ראש,3,501,501,42,6,6,405,False,False,False,4
32908,vayikra,ויקרא,Levítico,4,33,5,החטאת,5,423,423,45,27,9,601,False,False,False,3
32909,vayikra,ויקרא,Levítico,4,33,6,ושחט,4,323,323,44,26,8,192,False,False,False,1
32910,vayikra,ויקרא,Levítico,4,33,7,אתה,3,406,406,28,10,1,491,False,True,False,0
32911,vayikra,ויקרא,Levítico,4,33,8,לחטאת,5,448,448,52,25,7,531,False,True,False,0
32912,vayikra,ויקרא,Levítico,4,33,9,במקום,5,188,748,53,17,8,404,False,False,False,6
32913,vayikra,ויקרא,Levítico,4,33,10,אשר,3,501,501,42,6,6,405,False,False,False,4
32914,vayikra,ויקרא,Levítico,4,33,11,ישחט,4,327,327,48,21,3,152,False,False,False,5
32915,vayikra,ויקרא,Levítico,4,33,12,אתהעלה,6,511,511,61,25,7,608,False,True,False,0
32916,vayikra,ויקרא,Levítico,4,34,1,ולקח,4,144,144,45,18,9,164,False,False,False,4
32917,vayikra,ויקרא,Levítico,4,34,2,הכהן,4,80,730,35,17,8,219,False,False,False,3
32918,vayikra,ויקרא,Levítico,4,34,3,מדם,3,84,644,30,12,3,120,False,True,False,0
32919,vayikra,ויקרא,Levítico,4,34,4,החטאת,5,423,423,45,27,9,601,False,False,False,3
32920,vayikra,ויקרא,Levítico,4,34,5,באצבעו,6,171,171,45,27,9,1092,False,False,False,3
32921,vayikra,ויקרא,Levítico,4,34,6,ונתן,4,506,1156,56,20,2,99,False,False,False,2
32922,vayikra,ויקרא,Levítico,4,34,7,עלקרנת,6,850,850,103,22,4,44,False,False,False,3
32923,vayikra,ויקרא,Levítico,4,34,8,מזבח,4,57,57,30,21,3,440,False,False,False,1
32924,vayikra,ויקרא,Levítico,4,34,9,העלה,4,110,110,38,20,2,207,False,False,False,5
32925,vayikra,ויקרא,Levítico,4,34,10,ואתכלדמה,8,506,506,74,29,2,731,False,False,False,2
32926,vayikra,ויקרא,Levítico,4,34,11,ישפך,4,410,890,59,14,5,78,False,False,False,4
32927,vayikra,ויקרא,Levítico,4,34,12,אליסוד,6,111,111,48,21,3,648,False,False,False,6
32928,vayikra,ויקרא,Levítico,4,34,13,המזבח,5,62,62,35,26,8,530,False,False,False,6
32929,vayikra,ויקרא,Levítico,4,35,1,ואתכלחלבה,9,502,502,79,34,7,1001,False,False,False,5
32930,vayikra,ויקרא,Levítico,4,35,2,יסיר,4,280,280,55,10,1,91,False,True,False,0
32931,vayikra,ויקרא,Levítico,4,35,3,כאשר,4,521,521,53,8,8,435,True,False,False,3
32932,vayikra,ויקרא,Levítico,4,35,4,יוסר,4,276,276,51,15,6,131,False,False,False,3
32933,vayikra,ויקרא,Levítico,4,35,5,חלבהכשב,7,367,367,61,25,7,802,True,False,False,3
32934,vayikra,ויקרא,Levítico,4,35,6,מזבח,4,57,57,30,21,3,440,False,False,False,1
32935,vayikra,ויקרא,Levítico,4,35,7,השלמים,6,425,985,74,20,2,172,False,False,False,5
32936,vayikra,ויקרא,Levítico,4,35,8,והקטיר,6,330,330,69,24,6,267,False,False,False,1
32937,vayikra,ויקרא,Levítico,4,35,9,הכהן,4,80,730,35,17,8,219,False,False,False,3
32938,vayikra,ויקרא,Levítico,4,35,10,אתם,3,441,1001,36,9,9,411,False,True,False,0
32939,vayikra,ויקרא,Levítico,4,35,11,המזבחה,6,67,67,40,31,4,620,True,False,False,4
32940,vayikra,ויקרא,Levítico,4,35,12,על,2,100,100,28,10,1,27,False,False,False,2
32941,vayikra,ויקרא,Levítico,4,35,13,אשי,3,311,311,32,5,5,442,True,False,False,3
32942,vayikra,ויקרא,Levítico,4,35,14,יהוה,4,26,26,26,17,8,300,False,False,True,5
32943,vayikra,ויקרא,Levítico,4,35,15,וכפר,4,306,306,54,18,9,119,False,False,False,5
32944,vayikra,ויקרא,Levítico,4,35,16,עליו,4,116,116,44,17,8,147,False,False,False,4
32945,vayikra,ויקרא,Levítico,4,35,17,הכהן,4,80,730,35,17,8,219,False,False,False,3
32946,vayikra,ויקרא,Levítico,4,35,18,עלחטאתו,7,524,524,74,38,2,618,False,False,False,6
32947,vayikra,ויקרא,Levítico,4,35,19,אשרחטא,6,519,519,60,24,6,915,False,False,False,1
32948,vayikra,ויקרא,Levítico,4,35,20,ונסלח,5,154,154,55,28,1,177,False,True,False,0
32949,vayikra,ויקרא,Levítico,4,35,21,לופ,3,116,116,35,17,8,106,False,False,False,4
32950,vayikra,ויקרא,Levítico,5,1,1,ונפש,4,436,436,58,22,4,97,False,False,False,2
32951,vayikra,ויקרא,Levítico,5,1,2,כיתחטא,6,448,448,61,25,7,581,False,True,False,0
32952,vayikra,ויקרא,Levítico,5,1,3,ושמעה,5,421,421,61,25,7,189,True,False,False,1
32953,vayikra,ויקרא,Levítico,5,1,4,קול,3,136,136,37,10,1,104,False,False,False,3
32954,vayikra,ויקרא,Levítico,5,1,5,אלה,3,36,36,18,9,9,510,False,False,False,1
32955,vayikra,ויקרא,Levítico,5,1,6,והוא,4,18,18,18,18,9,650,False,False,False,4
32956,vayikra,ויקרא,Levítico,5,1,7,עד,2,74,74,20,11,2,107,False,False,False,4
32957,vayikra,ויקרא,Levítico,5,1,8,או,2,7,7,7,7,7,480,True,True,False,0
32958,vayikra,ויקרא,Levítico,5,1,9,ראה,3,206,206,26,8,8,493,False,False,False,3
32959,vayikra,ויקרא,Levítico,5,1,10,או,2,7,7,7,7,7,480,True,True,False,0
32960,vayikra,ויקרא,Levítico,5,1,11,ידע,3,84,84,30,12,3,147,False,True,False,0
32961,vayikra,ויקרא,Levítico,5,1,12,אםלוא,5,78,638,33,15,6,910,False,False,True,1
32962,vayikra,ויקרא,Levítico,5,1,13,יגיד,4,27,27,27,9,9,380,False,False,False,6
32963,vayikra,ויקרא,Levítico,5,1,14,ונשא,4,357,357,42,15,6,491,False,True,False,0
32964,vayikra,ויקרא,Levítico,5,1,15,עונו,4,132,132,42,24,6,176,False,False,False,6
32965,vayikra,ויקרא,Levítico,5,2,1,או,2,7,7,7,7,7,480,True,True,False,0
32966,vayikra,ויקרא,Levítico,5,2,2,נפש,3,430,430,52,16,7,17,False,False,False,3
32967,vayikra,ויקרא,Levítico,5,2,3,אשר,3,501,501,42,6,6,405,False,False,False,4
32968,vayikra,ויקרא,Levítico,5,2,4,תגע,3,473,473,41,14,5,208,False,False,False,4
32969,vayikra,ויקרא,Levítico,5,2,5,בכלדבר,6,258,258,51,15,6,753,False,False,False,6
32970,vayikra,ויקרא,Levítico,5,2,6,טמא,3,50,50,23,14,5,460,False,False,False,1
32971,vayikra,ויקרא,Levítico,5,2,7,או,2,7,7,7,7,7,480,True,True,False,0
32972,vayikra,ויקרא,Levítico,5,2,8,בנבלת,5,484,484,52,16,7,630,False,False,False,1
32973,vayikra,ויקרא,Levítico,5,2,9,חיה,3,23,23,23,14,5,190,True,False,False,2
32974,vayikra,ויקרא,Levítico,5,2,10,טמאה,4,55,55,28,19,1,550,False,False,False,6
32975,vayikra,ויקרא,Levítico,5,2,11,או,2,7,7,7,7,7,480,True,True,False,0
32976,vayikra,ויקרא,Levítico,5,2,12,בנבלת,5,484,484,52,16,7,630,False,False,False,1
32977,vayikra,ויקרא,Levítico,5,2,13,בהמה,4,52,52,25,16,7,490,False,False,True,3
32978,vayikra,ויקרא,Levítico,5,2,14,טמאה,4,55,55,28,19,1,550,False,False,False,6
32979,vayikra,ויקרא,Levítico,5,2,15,או,2,7,7,7,7,7,480,True,True,False,0
32980,vayikra,ויקרא,Levítico,5,2,16,בנבלת,5,484,484,52,16,7,630,False,False,False,1
32981,vayikra,ויקרא,Levítico,5,2,17,שרץ,3,590,1400,59,14,5,10,False,False,False,2
32982,vayikra,ויקרא,Levítico,5,2,18,טמא,3,50,50,23,14,5,460,False,False,False,1
32983,vayikra,ויקרא,Levítico,5,2,19,ונעלם,5,196,756,61,25,7,126,False,True,False,0
32984,vayikra,ויקרא,Levítico,5,2,20,ממנו,4,136,136,46,19,1,109,False,False,False,3
32985,vayikra,ויקרא,Levítico,5,2,21,והוא,4,18,18,18,18,9,650,False,False,False,4
32986,vayikra,ויקרא,Levítico,5,2,22,טמא,3,50,50,23,14,5,460,False,False,False,1
32987,vayikra,ויקרא,Levítico,5,2,23,ואשם,4,347,907,41,14,5,492,True,False,False,4
32988,vayikra,ויקרא,Levítico,5,3,1,או,2,7,7,7,7,7,480,True,True,False,0
32989,vayikra,ויקרא,Levítico,5,3,2,כי,2,30,30,21,3,3,70,False,False,False,2
32990,vayikra,ויקרא,Levítico,5,3,3,יגע,3,83,83,29,11,2,247,True,False,False,6
32991,vayikra,ויקרא,Levítico,5,3,4,בטמאת,5,452,452,47,20,2,761,False,False,False,4
32992,vayikra,ויקרא,Levítico,5,3,5,אדם,3,45,605,18,9,9,510,False,False,False,3
32993,vayikra,ויקרא,Levítico,5,3,6,לכל,3,80,80,35,8,8,70,False,False,False,3
32994,vayikra,ויקרא,Levítico,5,3,7,טמאתו,5,456,456,51,24,6,541,False,False,False,1
32995,vayikra,ויקרא,Levítico,5,3,8,אשר,3,501,501,42,6,6,405,False,False,False,4
32996,vayikra,ויקרא,Levítico,5,3,9,יטמא,4,60,60,33,15,6,500,False,False,False,4
32997,vayikra,ויקרא,Levítico,5,3,10,בה,2,7,7,7,7,7,390,True,True,False,0
32998,vayikra,ויקרא,Levítico,5,3,11,ונעלם,5,196,756,61,25,7,126,False,True,False,0
32999,vayikra,ויקרא,Levítico,5,3,12,ממנו,4,136,136,46,19,1,109,False,False,False,3
33000,vayikra,ויקרא,Levítico,5,3,13,והוא,4,18,18,18,18,9,650,False,False,False,4
33001,vayikra,ויקרא,Levítico,5,3,14,ידע,3,84,84,30,12,3,147,False,True,False,0
33002,vayikra,ויקרא,Levítico,5,3,15,ואשם,4,347,907,41,14,5,492,True,False,False,4
33003,vayikra,ויקרא,Levítico,5,4,1,או,2,7,7,7,7,7,480,True,True,False,0
33004,vayikra,ויקרא,Levítico,5,4,2,נפש,3,430,430,52,16,7,17,False,False,False,3
33005,vayikra,ויקרא,Levítico,5,4,3,כי,2,30,30,21,3,3,70,False,False,False,2
33006,vayikra,ויקרא,Levítico,5,4,4,תשבע,4,772,772,61,16,7,310,False,False,False,2
33007,vayikra,ויקרא,Levítico,5,4,5,לבטא,4,42,42,24,15,6,770,False,True,False,0
33008,vayikra,ויקרא,Levítico,5,4,6,בשפתים,6,832,1392,85,22,4,359,False,False,True,6
33009,vayikra,ויקרא,Levítico,5,4,7,להרע,4,305,305,53,17,8,120,False,False,False,4
33010,vayikra,ויקרא,Levítico,5,4,8,או,2,7,7,7,7,7,480,True,True,False,0
33011,vayikra,ויקרא,Levítico,5,4,9,להיטיב,6,66,66,48,21,3,540,False,False,False,3
33012,vayikra,ויקרא,Levítico,5,4,10,לכל,3,80,80,35,8,8,70,False,False,False,3
33013,vayikra,ויקרא,Levítico,5,4,11,אשר,3,501,501,42,6,6,405,False,False,False,4
33014,vayikra,ויקרא,Levítico,5,4,12,יבטא,4,22,22,22,13,4,790,False,False,False,1
33015,vayikra,ויקרא,Levítico,5,4,13,האדם,4,50,610,23,14,5,600,False,False,False,1
33016,vayikra,ויקרא,Levítico,5,4,14,בשבעה,5,379,379,46,19,1,699,True,False,False,1
33017,vayikra,ויקרא,Levítico,5,4,15,ונעלם,5,196,756,61,25,7,126,False,True,False,0
33018,vayikra,ויקרא,Levítico,5,4,16,ממנו,4,136,136,46,19,1,109,False,False,False,3
33019,vayikra,ויקרא,Levítico,5,4,17,והואידע,7,102,102,48,30,3,797,False,False,False,4
33020,vayikra,ויקרא,Levítico,5,4,18,ואשם,4,347,907,41,14,5,492,True,False,False,4
33021,vayikra,ויקרא,Levítico,5,4,19,לאחת,4,439,439,43,16,7,481,True,False,False,5
33022,vayikra,ויקרא,Levítico,5,4,20,מאלה,4,76,76,31,13,4,520,False,False,False,6
33023,vayikra,ויקרא,Levítico,5,5,1,והיה,4,26,26,26,17,8,300,False,False,True,5
33024,vayikra,ויקרא,Levítico,5,5,2,כייאשם,6,381,941,66,12,3,522,False,False,False,3
33025,vayikra,ויקרא,Levítico,5,5,3,לאחת,4,439,439,43,16,7,481,True,False,False,5
33026,vayikra,ויקרא,Levítico,5,5,4,מאלה,4,76,76,31,13,4,520,False,False,False,6
33027,vayikra,ויקרא,Levítico,5,5,5,והתודה,6,426,426,48,30,3,441,False,False,False,6
33028,vayikra,ויקרא,Levítico,5,5,6,אשר,3,501,501,42,6,6,405,False,False,False,4
33029,vayikra,ויקרא,Levítico,5,5,7,חטא,3,18,18,18,18,9,510,False,False,False,4
33030,vayikra,ויקרא,Levítico,5,5,8,עליה,4,115,115,43,16,7,157,False,False,False,3
33031,vayikra,ויקרא,Levítico,5,6,1,והביא,5,24,24,24,15,6,910,False,False,False,3
33032,vayikra,ויקרא,Levítico,5,6,2,אתאשמו,6,748,748,64,19,1,893,False,False,False,6
33033,vayikra,ויקרא,Levítico,5,6,3,ליהוה,5,56,56,38,20,2,320,False,True,False,0
33034,vayikra,ויקרא,Levítico,5,6,4,על,2,100,100,28,10,1,27,False,False,False,2
33035,vayikra,ויקרא,Levítico,5,6,5,חטאתו,5,424,424,46,28,1,591,False,False,False,4
33036,vayikra,ויקרא,Levítico,5,6,6,אשר,3,501,501,42,6,6,405,False,False,False,4
33037,vayikra,ויקרא,Levítico,5,6,7,חטא,3,18,18,18,18,9,510,False,False,False,4
33038,vayikra,ויקרא,Levítico,5,6,8,נקבה,4,157,157,40,13,4,403,True,False,False,3
33039,vayikra,ויקרא,Levítico,5,6,9,מןהצאן,6,236,1536,65,29,2,523,False,False,False,5
33040,vayikra,ויקרא,Levítico,5,6,10,כשבה,4,327,327,39,12,3,422,False,False,False,5
33041,vayikra,ויקרא,Levítico,5,6,11,אושעירת,7,987,987,96,24,6,533,False,True,False,0
33042,vayikra,ויקרא,Levítico,5,6,12,עזים,4,127,687,46,19,1,127,True,False,False,1
33043,vayikra,ויקרא,Levítico,5,6,13,לחטאת,5,448,448,52,25,7,531,False,True,False,0
33044,vayikra,ויקרא,Levítico,5,6,14,וכפר,4,306,306,54,18,9,119,False,False,False,5
33045,vayikra,ויקרא,Levítico,5,6,15,עליו,4,116,116,44,17,8,147,False,False,False,4
33046,vayikra,ויקרא,Levítico,5,6,16,הכהן,4,80,730,35,17,8,219,False,False,False,3
33047,vayikra,ויקרא,Levítico,5,6,17,מחטאתו,6,464,464,59,32,5,601,False,False,False,2
33048,vayikra,ויקרא,Levítico,5,7,1,ואםלא,5,78,638,33,15,6,910,False,False,True,1
33049,vayikra,ויקרא,Levítico,5,7,2,תגיע,4,483,483,51,15,6,248,False,True,False,0
33050,vayikra,ויקרא,Levítico,5,7,3,ידו,3,20,20,20,11,2,220,False,False,False,6
33051,vayikra,ויקרא,Levítico,5,7,4,די,2,14,14,14,5,5,140,False,True,False,0
33052,vayikra,ויקרא,Levítico,5,7,5,שה,2,305,305,26,8,8,92,False,False,False,4
33053,vayikra,ויקרא,Levítico,5,7,6,והביא,5,24,24,24,15,6,910,False,False,False,3
33054,vayikra,ויקרא,Levítico,5,7,7,אתאשמו,6,748,748,64,19,1,893,False,False,False,6
33055,vayikra,ויקרא,Levítico,5,7,8,אשר,3,501,501,42,6,6,405,False,False,False,4
33056,vayikra,ויקרא,Levítico,5,7,9,חטא,3,18,18,18,18,9,510,False,False,False,4
33057,vayikra,ויקרא,Levítico,5,7,10,שתי,3,710,710,53,8,8,43,False,False,False,3
33058,vayikra,ויקרא,Levítico,5,7,11,תרים,4,650,1210,65,11,2,54,False,False,True,6
33059,vayikra,ויקרא,Levítico,5,7,12,אושני,5,367,367,52,16,7,531,True,False,False,3
33060,vayikra,ויקרא,Levítico,5,7,13,בנייונה,7,133,133,61,25,7,568,False,True,False,0
33061,vayikra,ויקרא,Levítico,5,7,14,ליהוה,5,56,56,38,20,2,320,False,True,False,0
33062,vayikra,ויקרא,Levítico,5,7,15,אחד,3,13,13,13,13,4,560,True,False,False,6
33063,vayikra,ויקרא,Levítico,5,7,16,לחטאת,5,448,448,52,25,7,531,False,True,False,0
33064,vayikra,ויקרא,Levítico,5,7,17,ואחד,4,19,19,19,19,1,640,True,False,False,5
33065,vayikra,ויקרא,Levítico,5,7,18,לעלה,4,135,135,45,18,9,137,False,False,False,2
33066,vayikra,ויקרא,Levítico,5,8,1,והביא,5,24,24,24,15,6,910,False,False,False,3
33067,vayikra,ויקרא,Levítico,5,8,2,אתם,3,441,1001,36,9,9,411,False,True,False,0
33068,vayikra,ויקרא,Levítico,5,8,3,אלהכהן,6,111,761,48,21,3,639,False,False,False,6
33069,vayikra,ויקרא,Levítico,5,8,4,והקריב,6,323,323,62,17,8,517,False,False,False,1
33070,vayikra,ויקרא,Levítico,5,8,5,אתאשר,5,902,902,65,11,2,806,False,False,False,6
33071,vayikra,ויקרא,Levítico,5,8,6,לחטאת,5,448,448,52,25,7,531,False,True,False,0
33072,vayikra,ויקרא,Levítico,5,8,7,ראשונה,6,562,562,67,22,4,584,False,False,False,2
33073,vayikra,ויקרא,Levítico,5,8,8,ומלק,4,176,176,50,14,5,114,False,False,False,1
33074,vayikra,ויקרא,Levítico,5,8,9,אתראשו,6,908,908,71,17,8,886,False,False,False,5
33075,vayikra,ויקרא,Levítico,5,8,10,ממול,4,116,116,44,17,8,120,False,False,False,4
33076,vayikra,ויקרא,Levítico,5,8,11,ערפו,4,356,356,59,23,5,96,False,False,False,6
33077,vayikra,ויקרא,Levítico,5,8,12,ולא,3,37,37,19,10,1,500,True,False,False,2
33078,vayikra,ויקרא,Levítico,5,8,13,יבדיל,5,56,56,38,11,2,500,False,True,False,0
33079,vayikra,ויקרא,Levítico,5,9,1,והזה,4,23,23,23,23,5,330,True,False,False,2
33080,vayikra,ויקרא,Levítico,5,9,2,מדם,3,84,644,30,12,3,120,False,True,False,0
33081,vayikra,ויקרא,Levítico,5,9,3,החטאת,5,423,423,45,27,9,601,False,False,False,3
33082,vayikra,ויקרא,Levítico,5,9,4,עלקיר,5,410,410,77,14,5,74,False,False,False,4
33083,vayikra,ויקרא,Levítico,5,9,5,המזבח,5,62,62,35,26,8,530,False,False,False,6
33084,vayikra,ויקרא,Levítico,5,9,6,והנשאר,6,562,562,67,22,4,584,False,False,False,2
33085,vayikra,ויקרא,Levítico,5,9,7,בדם,3,46,606,19,10,1,410,False,False,False,4
33086,vayikra,ויקרא,Levítico,5,9,8,ימצה,4,145,145,46,19,1,145,False,False,False,5
33087,vayikra,ויקרא,Levítico,5,9,9,אליסוד,6,111,111,48,21,3,648,False,False,False,6
33088,vayikra,ויקרא,Levítico,5,9,10,המזבח,5,62,62,35,26,8,530,False,False,False,6
33089,vayikra,ויקרא,Levítico,5,9,11,חטאת,4,418,418,40,22,4,511,False,False,False,5
33090,vayikra,ויקרא,Levítico,5,9,12,הוא,3,12,12,12,12,3,570,False,False,False,5
33091,vayikra,ויקרא,Levítico,5,10,1,ואתהשני,7,772,772,79,25,7,622,False,False,False,2
33092,vayikra,ויקרא,Levítico,5,10,2,יעשה,4,385,385,52,16,7,139,False,True,False,0
33093,vayikra,ויקרא,Levítico,5,10,3,עלה,3,105,105,33,15,6,117,False,True,False,0
33094,vayikra,ויקרא,Levítico,5,10,4,כמשפט,5,449,449,71,26,8,98,True,False,False,1
33095,vayikra,ויקרא,Levítico,5,10,5,וכפר,4,306,306,54,18,9,119,False,False,False,5
33096,vayikra,ויקרא,Levítico,5,10,6,עליו,4,116,116,44,17,8,147,False,False,False,4
33097,vayikra,ויקרא,Levítico,5,10,7,הכהן,4,80,730,35,17,8,219,False,False,False,3
33098,vayikra,ויקרא,Levítico,5,10,8,מחטאתו,6,464,464,59,32,5,601,False,False,False,2
33099,vayikra,ויקרא,Levítico,5,10,9,אשרחטא,6,519,519,60,24,6,915,False,False,False,1
33100,vayikra,ויקרא,Levítico,5,10,10,ונסלח,5,154,154,55,28,1,177,False,True,False,0
33101,vayikra,ויקרא,Levítico,5,10,11,לוס,3,96,96,33,15,6,108,False,False,False,5
33102,vayikra,ויקרא,Levítico,5,11,1,ואםלא,5,78,638,33,15,6,910,False,False,True,1
33103,vayikra,ויקרא,Levítico,5,11,2,תשיג,4,713,713,56,11,2,243,False,False,False,6
33104,vayikra,ויקרא,Levítico,5,11,3,ידו,3,20,20,20,11,2,220,False,False,False,6
33105,vayikra,ויקרא,Levítico,5,11,4,לשתי,4,740,740,65,11,2,63,False,False,False,5
33106,vayikra,ויקרא,Levítico,5,11,5,תרים,4,650,1210,65,11,2,54,False,False,True,6
33107,vayikra,ויקרא,Levítico,5,11,6,או,2,7,7,7,7,7,480,True,True,False,0
33108,vayikra,ויקרא,Levítico,5,11,7,לשני,4,390,390,57,12,3,71,False,False,True,5
33109,vayikra,ויקרא,Levítico,5,11,8,בנייונה,7,133,133,61,25,7,568,False,True,False,0
33110,vayikra,ויקרא,Levítico,5,11,9,והביא,5,24,24,24,15,6,910,False,False,False,3
33111,vayikra,ויקרא,Levítico,5,11,10,אתקרבנו,7,759,759,84,21,3,797,False,False,False,3
33112,vayikra,ויקרא,Levítico,5,11,11,אשר,3,501,501,42,6,6,405,False,False,False,4
33113,vayikra,ויקרא,Levítico,5,11,12,חטא,3,18,18,18,18,9,510,False,False,False,4
33114,vayikra,ויקרא,Levítico,5,11,13,עשירת,5,980,980,89,17,8,53,False,True,False,0
33115,vayikra,ויקרא,Levítico,5,11,14,האפה,4,91,91,28,19,1,586,False,True,False,0
33116,vayikra,ויקרא,Levítico,5,11,15,סלת,3,490,490,49,13,4,29,False,True,False,0
33117,vayikra,ויקרא,Levítico,5,11,16,לחטאת,5,448,448,52,25,7,531,False,True,False,0
33118,vayikra,ויקרא,Levítico,5,11,17,לאישים,6,391,951,67,13,4,512,False,False,False,6
33119,vayikra,ויקרא,Levítico,5,11,18,עליה,4,115,115,43,16,7,157,False,False,False,3
33120,vayikra,ויקרא,Levítico,5,11,19,שמן,3,390,1040,48,12,3,21,False,False,True,5
33121,vayikra,ויקרא,Levítico,5,11,20,ולאיתן,6,497,1147,65,20,2,550,False,True,False,0
33122,vayikra,ויקרא,Levítico,5,11,21,עליה,4,115,115,43,16,7,157,False,False,False,3
33123,vayikra,ויקרא,Levítico,5,11,22,לבנה,4,87,87,33,15,6,419,False,False,False,3
33124,vayikra,ויקרא,Levítico,5,11,23,כי,2,30,30,21,3,3,70,False,False,False,2
33125,vayikra,ויקרא,Levítico,5,11,24,חטאת,4,418,418,40,22,4,511,False,False,False,5
33126,vayikra,ויקרא,Levítico,5,11,25,הוא,3,12,12,12,12,3,570,False,False,False,5
33127,vayikra,ויקרא,Levítico,5,12,1,והביאה,6,29,29,29,20,2,1000,True,False,False,1
33128,vayikra,ויקרא,Levítico,5,12,2,אלהכהן,6,111,761,48,21,3,639,False,False,False,6
33129,vayikra,ויקרא,Levítico,5,12,3,וקמץ,4,236,1046,56,20,2,99,False,False,False,5
33130,vayikra,ויקרא,Levítico,5,12,4,הכהןממנה,8,215,865,80,35,8,338,False,False,False,5
33131,vayikra,ויקרא,Levítico,5,12,5,מלוא,4,77,77,32,14,5,510,False,True,False,0
33132,vayikra,ויקרא,Levítico,5,12,6,קמצו,4,236,236,56,20,2,99,False,False,False,5
33133,vayikra,ויקרא,Levítico,5,12,7,אתאזכרתה,8,1034,1034,89,26,8,995,False,False,False,5
33134,vayikra,ויקרא,Levítico,5,12,8,והקטיר,6,330,330,69,24,6,267,False,False,False,1
33135,vayikra,ויקרא,Levítico,5,12,9,המזבחה,6,67,67,40,31,4,620,True,False,False,4
33136,vayikra,ויקרא,Levítico,5,12,10,על,2,100,100,28,10,1,27,False,False,False,2
33137,vayikra,ויקרא,Levítico,5,12,11,אשי,3,311,311,32,5,5,442,True,False,False,3
33138,vayikra,ויקרא,Levítico,5,12,12,יהוה,4,26,26,26,17,8,300,False,False,True,5
33139,vayikra,ויקרא,Levítico,5,12,13,חטאת,4,418,418,40,22,4,511,False,False,False,5
33140,vayikra,ויקרא,Levítico,5,12,14,הוא,3,12,12,12,12,3,570,False,False,False,5
33141,vayikra,ויקרא,Levítico,5,13,1,וכפר,4,306,306,54,18,9,119,False,False,False,5
33142,vayikra,ויקרא,Levítico,5,13,2,עליו,4,116,116,44,17,8,147,False,False,False,4
33143,vayikra,ויקרא,Levítico,5,13,3,הכהן,4,80,730,35,17,8,219,False,False,False,3
33144,vayikra,ויקרא,Levítico,5,13,4,עלחטאתו,7,524,524,74,38,2,618,False,False,False,6
33145,vayikra,ויקרא,Levítico,5,13,5,אשרחטא,6,519,519,60,24,6,915,False,False,False,1
33146,vayikra,ויקרא,Levítico,5,13,6,מאחת,4,449,449,44,17,8,471,True,False,False,1
33147,vayikra,ויקרא,Levítico,5,13,7,מאלה,4,76,76,31,13,4,520,False,False,False,6
33148,vayikra,ויקרא,Levítico,5,13,8,ונסלח,5,154,154,55,28,1,177,False,True,False,0
33149,vayikra,ויקרא,Levítico,5,13,9,לו,2,36,36,18,9,9,100,False,False,False,1
33150,vayikra,ויקרא,Levítico,5,13,10,והיתה,5,426,426,48,21,3,301,False,False,False,6
33151,vayikra,ויקרא,Levítico,5,13,11,לכהן,4,105,755,42,15,6,149,False,True,False,0
33152,vayikra,ויקרא,Levítico,5,13,12,כמנחהס,6,183,183,66,30,3,207,False,False,False,1
33153,vayikra,ויקרא,Levítico,5,14,1,וידבר,5,222,222,42,15,6,523,False,False,False,5
33154,vayikra,ויקרא,Levítico,5,14,2,יהוה,4,26,26,26,17,8,300,False,False,True,5
33155,vayikra,ויקרא,Levítico,5,14,3,אלמשה,5,376,376,52,16,7,522,False,False,False,5
33156,vayikra,ויקרא,Levítico,5,14,4,לאמר,4,271,271,46,10,1,433,True,False,False,5
33157,vayikra,ויקרא,Levítico,5,15,1,נפש,3,430,430,52,16,7,17,False,False,False,3
33158,vayikra,ויקרא,Levítico,5,15,2,כיתמעל,6,570,570,84,21,3,108,False,False,False,3
33159,vayikra,ויקרא,Levítico,5,15,3,מעל,3,140,140,41,14,5,37,False,True,False,0
33160,vayikra,ויקרא,Levítico,5,15,4,וחטאה,5,29,29,29,29,2,680,True,False,False,1
33161,vayikra,ויקרא,Levítico,5,15,5,בשגגה,5,313,313,34,16,7,792,True,False,False,5
33162,vayikra,ויקרא,Levítico,5,15,6,מקדשי,5,454,454,67,13,4,156,False,False,False,6
33163,vayikra,ויקרא,Levítico,5,15,7,יהוה,4,26,26,26,17,8,300,False,False,True,5
33164,vayikra,ויקרא,Levítico,5,15,8,והביא,5,24,24,24,15,6,910,False,False,False,3
33165,vayikra,ויקרא,Levítico,5,15,9,אתאשמו,6,748,748,64,19,1,893,False,False,False,6
33166,vayikra,ויקרא,Levítico,5,15,10,ליהוה,5,56,56,38,20,2,320,False,True,False,0
